human,humanLabel,parliamentary_term,parliamentary_termLabel,sex_or_gender,sex_or_genderLabel,date_of_birth,funkcja,funkcjaLabel,partia_polityczna,partia_politycznaLabel
http://www.wikidata.org/entity/Q2573876,Wilhelm Laforet,,,http://www.wikidata.org/entity/Q6581097,male,1877-11-19T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49763,Christian Social Union of Bavaria
http://www.wikidata.org/entity/Q2573876,Wilhelm Laforet,,,http://www.wikidata.org/entity/Q6581097,male,1877-11-19T00:00:00Z,http://www.wikidata.org/entity/Q17586301,Member of the Landtag of Bavaria,http://www.wikidata.org/entity/Q49763,Christian Social Union of Bavaria
http://www.wikidata.org/entity/Q2573876,Wilhelm Laforet,,,http://www.wikidata.org/entity/Q6581097,male,1877-11-19T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q302884,Bavarian People's Party
http://www.wikidata.org/entity/Q2573876,Wilhelm Laforet,,,http://www.wikidata.org/entity/Q6581097,male,1877-11-19T00:00:00Z,http://www.wikidata.org/entity/Q17586301,Member of the Landtag of Bavaria,http://www.wikidata.org/entity/Q302884,Bavarian People's Party
http://www.wikidata.org/entity/Q2573899,Wilhelm Lantermann,,,http://www.wikidata.org/entity/Q6581097,male,1899-09-05T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q2573899,Wilhelm Lantermann,,,http://www.wikidata.org/entity/Q6581097,male,1899-09-05T00:00:00Z,http://www.wikidata.org/entity/Q17781726,member of the Landtag of North Rhine-Westphalia,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q2573990,Wilhelm Lotze,,,http://www.wikidata.org/entity/Q6581097,male,1902-07-31T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q2573990,Wilhelm Lotze,,,http://www.wikidata.org/entity/Q6581097,male,1902-07-31T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q158227,German National People's Party
http://www.wikidata.org/entity/Q2574057,Wilhelm Maibaum,,,http://www.wikidata.org/entity/Q6581097,male,1919-07-08T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q2574164,Wilhelm Mellies,,,http://www.wikidata.org/entity/Q6581097,male,1899-09-05T00:00:00Z,http://www.wikidata.org/entity/Q514725,Landrat,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q2574164,Wilhelm Mellies,,,http://www.wikidata.org/entity/Q6581097,male,1899-09-05T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q2574164,Wilhelm Mellies,,,http://www.wikidata.org/entity/Q6581097,male,1899-09-05T00:00:00Z,http://www.wikidata.org/entity/Q17781726,member of the Landtag of North Rhine-Westphalia,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q2574219,Wilhelm Michels,,,http://www.wikidata.org/entity/Q6581097,male,1919-09-27T00:00:00Z,http://www.wikidata.org/entity/Q27169,member of the European Parliament,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q2574219,Wilhelm Michels,,,http://www.wikidata.org/entity/Q6581097,male,1919-09-27T00:00:00Z,http://www.wikidata.org/entity/Q30185,mayor,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q2574219,Wilhelm Michels,,,http://www.wikidata.org/entity/Q6581097,male,1919-09-27T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q2574339,Wilhelm Nieberg,,,http://www.wikidata.org/entity/Q6581097,male,1887-12-11T00:00:00Z,http://www.wikidata.org/entity/Q30185,mayor,http://www.wikidata.org/entity/Q7320,NSDAP
http://www.wikidata.org/entity/Q2574339,Wilhelm Nieberg,,,http://www.wikidata.org/entity/Q6581097,male,1887-12-11T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q7320,NSDAP
http://www.wikidata.org/entity/Q2574339,Wilhelm Nieberg,,,http://www.wikidata.org/entity/Q6581097,male,1887-12-11T00:00:00Z,http://www.wikidata.org/entity/Q17521638,Member of the Landtag of Lower Saxony,http://www.wikidata.org/entity/Q7320,NSDAP
http://www.wikidata.org/entity/Q2574339,Wilhelm Nieberg,,,http://www.wikidata.org/entity/Q6581097,male,1887-12-11T00:00:00Z,http://www.wikidata.org/entity/Q30185,mayor,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q2574339,Wilhelm Nieberg,,,http://www.wikidata.org/entity/Q6581097,male,1887-12-11T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q2574339,Wilhelm Nieberg,,,http://www.wikidata.org/entity/Q6581097,male,1887-12-11T00:00:00Z,http://www.wikidata.org/entity/Q17521638,Member of the Landtag of Lower Saxony,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q2574339,Wilhelm Nieberg,,,http://www.wikidata.org/entity/Q6581097,male,1887-12-11T00:00:00Z,http://www.wikidata.org/entity/Q30185,mayor,http://www.wikidata.org/entity/Q316533,German People's Party
http://www.wikidata.org/entity/Q2574339,Wilhelm Nieberg,,,http://www.wikidata.org/entity/Q6581097,male,1887-12-11T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q316533,German People's Party
http://www.wikidata.org/entity/Q2574339,Wilhelm Nieberg,,,http://www.wikidata.org/entity/Q6581097,male,1887-12-11T00:00:00Z,http://www.wikidata.org/entity/Q17521638,Member of the Landtag of Lower Saxony,http://www.wikidata.org/entity/Q316533,German People's Party
http://www.wikidata.org/entity/Q2574362,Wilhelm Nowack,,,http://www.wikidata.org/entity/Q6581097,male,1897-08-28T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q13124,Free Democratic Party
http://www.wikidata.org/entity/Q2574362,Wilhelm Nowack,,,http://www.wikidata.org/entity/Q6581097,male,1897-08-28T00:00:00Z,http://www.wikidata.org/entity/Q18618563,Member of Landtag of Rhineland-Palatinate,http://www.wikidata.org/entity/Q13124,Free Democratic Party
http://www.wikidata.org/entity/Q2574362,Wilhelm Nowack,,,http://www.wikidata.org/entity/Q6581097,male,1897-08-28T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q328195,German Democratic Party
http://www.wikidata.org/entity/Q2574362,Wilhelm Nowack,,,http://www.wikidata.org/entity/Q6581097,male,1897-08-28T00:00:00Z,http://www.wikidata.org/entity/Q18618563,Member of Landtag of Rhineland-Palatinate,http://www.wikidata.org/entity/Q328195,German Democratic Party
http://www.wikidata.org/entity/Q2574368,Wilhelm Nöbel,,,http://www.wikidata.org/entity/Q6581097,male,1936-11-05T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q2574383,Wilhelm Ohlemeyer,,,http://www.wikidata.org/entity/Q6581097,male,1914-12-24T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q2574416,Wilhelm Paschek,,,http://www.wikidata.org/entity/Q6581097,male,1897-06-09T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q895674,Economic Reconstruction Union
http://www.wikidata.org/entity/Q2574533,Wilhelm Priesmeier,,,http://www.wikidata.org/entity/Q6581097,male,1954-07-25T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q2574536,Wilhelm Probst,,,http://www.wikidata.org/entity/Q6581097,male,1912-08-11T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q2574560,Wilhelm Rahn,,,http://www.wikidata.org/entity/Q6581097,male,1900-07-15T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49763,Christian Social Union of Bavaria
http://www.wikidata.org/entity/Q2574560,Wilhelm Rahn,,,http://www.wikidata.org/entity/Q6581097,male,1900-07-15T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q255857,Party y Tontis
http://www.wikidata.org/entity/Q2574577,Wilhelm Rath,,,http://www.wikidata.org/entity/Q6581097,male,1892-07-06T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q13124,Free Democratic Party
http://www.wikidata.org/entity/Q2574577,Wilhelm Rath,,,http://www.wikidata.org/entity/Q6581097,male,1892-07-06T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q2596896,Q2596896
http://www.wikidata.org/entity/Q2574905,Wilhelm Schmidt,,,http://www.wikidata.org/entity/Q6581097,male,1885-08-21T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q895674,Economic Reconstruction Union
http://www.wikidata.org/entity/Q2574905,Wilhelm Schmidt,,,http://www.wikidata.org/entity/Q6581097,male,1888-08-21T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q895674,Economic Reconstruction Union
http://www.wikidata.org/entity/Q2574908,Wilhelm Schmidt,,,http://www.wikidata.org/entity/Q6581097,male,1944-05-13T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q2574908,Wilhelm Schmidt,,,http://www.wikidata.org/entity/Q6581097,male,1944-05-13T00:00:00Z,http://www.wikidata.org/entity/Q17521638,Member of the Landtag of Lower Saxony,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q2575348,Wilhelm Tenhagen,,,http://www.wikidata.org/entity/Q6581097,male,1911-10-14T00:00:00Z,http://www.wikidata.org/entity/Q30185,mayor,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q2575348,Wilhelm Tenhagen,,,http://www.wikidata.org/entity/Q6581097,male,1911-10-14T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q2575407,Wilhelm Traub,,,http://www.wikidata.org/entity/Q6581097,male,1914-12-17T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q2576882,Willfried Penner,,,http://www.wikidata.org/entity/Q6581097,male,1936-05-25T00:00:00Z,http://www.wikidata.org/entity/Q896829,Parliamentary Commissioner for the Armed Forces,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q2576882,Willfried Penner,,,http://www.wikidata.org/entity/Q6581097,male,1936-05-25T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q2576882,Willfried Penner,,,http://www.wikidata.org/entity/Q6581097,male,1936-05-25T00:00:00Z,http://www.wikidata.org/entity/Q19731005,Parliamentary Secretary in Germany,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q2576900,Willi-Peter Sick,,,http://www.wikidata.org/entity/Q6581097,male,1919-11-10T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q2531163,Volker Mosblech,,,http://www.wikidata.org/entity/Q6581097,male,1955-01-10T00:00:00Z,http://www.wikidata.org/entity/Q17781726,member of the Landtag of North Rhine-Westphalia,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q2531484,Volkmar Klein,,,http://www.wikidata.org/entity/Q6581097,male,1960-01-13T00:00:00Z,http://www.wikidata.org/entity/Q30185,mayor,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q2531484,Volkmar Klein,,,http://www.wikidata.org/entity/Q6581097,male,1960-01-13T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q2531484,Volkmar Klein,,,http://www.wikidata.org/entity/Q6581097,male,1960-01-13T00:00:00Z,http://www.wikidata.org/entity/Q17781726,member of the Landtag of North Rhine-Westphalia,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q2531492,Volkmar Kretkowski,,,http://www.wikidata.org/entity/Q6581097,male,1938-06-23T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q2531509,Volkmar Schultz,,,http://www.wikidata.org/entity/Q6581097,male,1938-08-10T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q2531509,Volkmar Schultz,,,http://www.wikidata.org/entity/Q6581097,male,1938-08-10T00:00:00Z,http://www.wikidata.org/entity/Q17781726,member of the Landtag of North Rhine-Westphalia,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q2532854,Volrad Deneke,,,http://www.wikidata.org/entity/Q6581097,male,1920-03-08T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q7320,NSDAP
http://www.wikidata.org/entity/Q2532854,Volrad Deneke,,,http://www.wikidata.org/entity/Q6581097,male,1920-03-08T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q13124,Free Democratic Party
http://www.wikidata.org/entity/Q2541384,Waldemar Schulze,,,http://www.wikidata.org/entity/Q6581097,male,1930-07-09T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q2541384,Waldemar Schulze,,,http://www.wikidata.org/entity/Q6581097,male,1930-07-09T00:00:00Z,http://www.wikidata.org/entity/Q18327335,Member of the Abgeordnetenhaus of Berlin,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q2541384,Waldemar Schulze,,,http://www.wikidata.org/entity/Q6581097,male,1930-07-09T00:00:00Z,http://www.wikidata.org/entity/Q28965255,district mayor of Kreuzberg,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q2543629,Walter Bersch,,,http://www.wikidata.org/entity/Q6581097,male,1954-04-07T00:00:00Z,http://www.wikidata.org/entity/Q30185,mayor,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q2543629,Walter Bersch,,,http://www.wikidata.org/entity/Q6581097,male,1954-04-07T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q2543747,Walter Brookmann,,,http://www.wikidata.org/entity/Q6581097,male,1901-04-23T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q2543747,Walter Brookmann,,,http://www.wikidata.org/entity/Q6581097,male,1901-04-23T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q316533,German People's Party
http://www.wikidata.org/entity/Q2543793,Walter Buckpesch,,,http://www.wikidata.org/entity/Q6581097,male,1924-05-22T00:00:00Z,http://www.wikidata.org/entity/Q30185,mayor,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q2543793,Walter Buckpesch,,,http://www.wikidata.org/entity/Q6581097,male,1924-05-22T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q2543994,Walter Drechsel,,,http://www.wikidata.org/entity/Q6581097,male,1902-04-07T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q13124,Free Democratic Party
http://www.wikidata.org/entity/Q2544158,Walter Faller,,,http://www.wikidata.org/entity/Q6581097,male,1909-11-11T00:00:00Z,http://www.wikidata.org/entity/Q27169,member of the European Parliament,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
